Y,0.25,0,毒品危害防制條例,N,N,,
Y,0.33,0,毒品危害防制條例,N,N,,
Y,2.83,0,毒品危害防制條例,Y,N,,
Y,2.0,0,毒品危害防制條例,Y,N,,
Y,0.83,0,毒品危害防制條例,Y,N,,
Y,0.5,0,毒品危害防制條例,Y,N,,
Y,0.58,0,毒品危害防制條例,Y,N,,
Y,0.67,0,毒品危害防制條例,N,N,,
Y,0.92,0,毒品危害防制條例,Y,N,,
Y,1.0,0,毒品危害防制條例,Y,N,,
Y,1.0,0,毒品危害防制條例,Y,N,,
Y,1.5,0,毒品危害防制條例,Y,N,,
Y,0.83,0,毒品危害防制條例,Y,N,,
Y,0.5,0,毒品危害防制條例,Y,N,,
Y,0.5,0,毒品危害防制條例,Y,N,,
Y,1.83,0,毒品危害防制條例,Y,N,,
Y,0.67,0,毒品危害防制條例,Y,N,,
Y,0.58,0,毒品危害防制條例,Y,N,,
Y,0.83,0,毒品危害防制條例,Y,N,,
Y,0.58,0,毒品危害防制條例,Y,N,,
Y,0.67,0,毒品危害防制條例,Y,N,,
Y,0.5,0,毒品危害防制條例,Y,N,,
Y,1.17,0,毒品危害防制條例,Y,N,,
Y,1.67,0,毒品危害防制條例,Y,N,,
Y,0.67,0,毒品危害防制條例,Y,N,,
Y,1.83,0,毒品危害防制條例,Y,N,,
Y,1.0,0,毒品危害防制條例,Y,N,,
Y,1.67,0,毒品危害防制條例,Y,N,,
Y,0.25,0,毒品危害防制條例,N,N,,
Y,1.5,0,毒品危害防制條例,N,N,,
Y,0.5,0,毒品危害防制條例,N,N,,
Y,0.33,0,毒品危害防制條例,N,N,,
Y,0.17,0,毒品危害防制條例,N,N,,
Y,0.83,0,毒品危害防制條例,N,N,,
Y,0.33,0,毒品危害防制條例,N,N,,
Y,0.42,0,毒品危害防制條例,N,N,,
Y,0.25,0,毒品危害防制條例,N,N,,
Y,0.12,0,毒品危害防制條例,N,N,,
Y,0.17,0,毒品危害防制條例,N,N,,
Y,0.5,0,毒品危害防制條例,N,N,,
Y,0.33,0,毒品危害防制條例,N,N,,
Y,0.33,0,毒品危害防制條例,N,N,,
Y,0.25,0,毒品危害防制條例,N,N,,
Y,0.25,0,毒品危害防制條例,N,N,,
Y,0.75,0,毒品危害防制條例,N,N,,
Y,0.33,0,毒品危害防制條例,N,N,,
Y,0.25,0,毒品危害防制條例,N,N,,
Y,0.33,0,毒品危害防制條例,N,N,,
Y,0.33,0,毒品危害防制條例,N,N,,
Y,0.25,0,毒品危害防制條例,N,N,,
Y,0.25,0,毒品危害防制條例,N,N,,
Y,0.42,0,毒品危害防制條例,N,N,,
Y,0.33,0,毒品危害防制條例,N,N,,
Y,0.5,0,毒品危害防制條例,N,N,,
Y,0.67,0,毒品危害防制條例,N,N,,
Y,0.25,0,毒品危害防制條例,N,N,,
Y,0.5,0,毒品危害防制條例,N,N,,
Y,0.25,0,毒品危害防制條例,N,N,,
Y,0.25,0,毒品危害防制條例,N,Y,,
Y,0.75,0,毒品危害防制條例,N,N,,
Y,0.67,0,毒品危害防制條例,N,N,,
Y,0.33,0,毒品危害防制條例,N,N,,
Y,0.25,0,毒品危害防制條例,N,N,,
Y,0.33,0,毒品危害防制條例,N,N,,
Y,18.0,0,毒品危害防制條例,N,N,,
Y,5.5,0,毒品危害防制條例,N,N,,
Y,2.0,0,毒品危害防制條例,N,N,,
